date,time,open,high,low,close
20250610,0.090500000,19260,19270,19070,19070
20250610,0.091000000,19070,19215,19070,19155
20250610,0.091500000,19145,19210,19145,19190
20250610,0.092000000,19190,19260,19175,19215
20250610,0.092500000,19210,19220,19155,19175
20250610,0.093000000,19180,19200,19140,19180
20250610,0.093500000,19175,19200,19175,19180
20250610,0.094000000,19180,19220,19180,19195
20250610,0.094500000,19195,19200,19180,19190
20250610,0.095000000,19190,19205,19185,19200
20250610,0.095500000,19195,19225,19195,19205
20250610,0.100000000,19200,19225,19190,19215
20250610,0.100500000,19215,19265,19210,19220
20250610,0.101000000,19225,19235,19210,19215
20250610,0.103000000,19215,19225,19200,19215
20250610,0.103500000,19215,19215,19175,19190
20250610,0.104000000,19185,19200,19185,19195
20250610,0.104500000,19195,19205,19190,19205
20250610,0.105000000,19205,19230,19205,19220
20250610,0.105500000,19225,19230,19210,19220
20250610,0.110000000,19220,19235,19220,19235
20250610,0.110500000,19235,19285,19230,19250
20250610,0.111000000,19245,19245,19215,19215
20250610,0.111500000,19220,19230,19215,19220
20250610,0.112000000,19220,19220,19190,19200
20250610,0.112500000,19200,19215,19200,19215
20250610,0.133000000,19180,19205,19140,19190
20250610,0.133500000,19185,19225,19185,19210
20250610,0.134000000,19205,19245,19205,19235
20250610,0.134500000,19235,19235,19215,19220
20250610,0.135000000,19220,19225,19210,19220
20250610,0.135500000,19210,19225,19210,19220
20250610,0.140000000,19215,19230,19210,19225
20250610,0.140500000,19225,19240,19225,19230
20250610,0.141000000,19230,19240,19225,19230
20250610,0.141500000,19230,19240,19225,19225
20250610,0.142000000,19235,19240,19225,19240
20250610,0.142500000,19240,19240,19215,19220
20250610,0.143000000,19220,19225,19215,19220
20250610,0.143500000,19220,19225,19200,19200
20250610,0.144000000,19200,19200,19185,19195
20250610,0.144500000,19190,19205,19185,19205
20250610,0.145000000,19205,19215,19200,19205
20250610,0.145500000,19200,19205,19185,19190
20250610,0.210000000,19200,19245,19200,19235
20250610,0.210500000,19235,19265,19230,19250
20250610,0.211000000,19245,19250,19220,19220
20250610,0.211500000,19220,19245,19220,19230
20250610,0.212000000,19230,19235,19220,19235
20250610,0.212500000,19230,19245,19230,19230
20250610,0.213000000,19235,19245,19230,19235
20250610,0.213500000,19240,19240,19230,19235
20250610,0.214000000,19240,19250,19230,19245
20250610,0.214500000,19245,19245,19240,19245
20250610,0.215000000,19245,19250,19240,19245
20250610,0.215500000,19245,19245,19235,19235
20250610,0.220000000,19235,19240,19230,19230
20250610,0.220500000,19230,19245,19230,19230
20250610,0.221000000,19230,19230,19225,19230
20250610,0.221500000,19230,19235,19225,19235
20250610,0.222000000,19235,19235,19225,19230
20250610,0.222500000,19225,19230,19225,19230
20250610,0.223000000,19225,19230,19225,19225
20250610,0.223500000,19230,19235,19230,19235
20250610,0.224000000,19235,19240,19235,19235
20250610,0.224500000,19230,19235,19230,19235
20250610,0.225000000,19235,19240,19230,19230
20250610,0.225500000,19230,19235,19225,19230
20250610,0.230000000,19235,19240,19230,19230
20250610,0.230500000,19235,19235,19230,19230
20250610,0.231000000,19235,19235,19225,19230
20250610,0.231500000,19225,19240,19225,19235
20250610,0.232000000,19235,19235,19225,19230
20250610,0.232500000,19230,19240,19230,19240
20250610,0.233000000,19240,19240,19230,19235
20250610,0.233500000,19235,19240,19235,19235
20250610,0.234000000,19235,19240,19235,19235
20250610,0.234500000,19235,19240,19230,19235
20250610,0.235000000,19235,19240,19235,19240
20250610,0.235500000,19235,19235,19235,19235
20250611,0,19235,19240,19230,19240
20250611,0.000500000,19240,19240,19240,19240
20250611,0.001000000,19235,19245,19235,19245
20250611,0.001500000,19240,19245,19240,19245
20250611,0.002000000,19245,19245,19240,19245
20250611,0.002500000,19245,19245,19240,19245
20250611,0.003000000,19245,19250,19245,19250
20250611,0.003500000,19250,19250,19245,19245
20250611,0.004000000,19240,19240,19240,19240
20250611,0.004500000,19245,19245,19240,19240
20250611,0.005000000,19240,19245,19240,19245
20250611,0.005500000,19245,19250,19245,19250
20250611,0.090000000,19255,19375,19230,19360
20250611,0.090500000,19360,19385,19325,19330
20250611,0.091000000,19330,19345,19305,19330
20250611,0.091500000,19335,19335,19305,19325
20250611,0.092000000,19325,19330,19310,19310
20250611,0.092500000,19310,19330,19305,19310
20250611,0.093000000,19310,19330,19310,19325
20250611,0.093500000,19325,19350,19325,19340
20250611,0.094000000,19330,19360,19330,19345
20250611,0.094500000,19345,19385,19335,19385
20250611,0.095000000,19385,19420,19380,19385
20250611,0.095500000,19395,19405,19380,19390
20250611,0.100000000,19390,19400,19360,19360
20250611,0.100500000,19360,19380,19360,19375
20250611,0.101000000,19380,19380,19370,19375
20250611,0.103000000,19370,19375,19365,19370
20250611,0.103500000,19375,19375,19365,19370
20250611,0.104000000,19370,19400,19370,19390
20250611,0.104500000,19395,19395,19380,19385
20250611,0.105000000,19385,19390,19350,19355
20250611,0.105500000,19355,19365,19345,19355
20250611,0.110000000,19360,19370,19355,19365
20250611,0.110500000,19370,19375,19355,19360
20250611,0.111000000,19360,19365,19350,19365
20250611,0.111500000,19360,19375,19360,19365
20250611,0.112000000,19365,19370,19360,19360
20250611,0.112500000,19360,19375,19360,19375
20250611,0.133000000,19375,19390,19370,19380
20250611,0.133500000,19380,19380,19370,19370
20250611,0.134000000,19370,19380,19360,19370
20250611,0.134500000,19365,19395,19365,19395
20250611,0.135000000,19390,19400,19380,19395
20250611,0.135500000,19395,19450,19390,19435
20250611,0.140000000,19435,19480,19415,19460
20250611,0.140500000,19460,19525,19455,19460
20250611,0.141000000,19460,19480,19425,19445
20250611,0.141500000,19440,19450,19415,19420
20250611,0.142000000,19420,19435,19420,19430
20250611,0.142500000,19430,19435,19375,19390
20250611,0.143000000,19385,19410,19375,19410
20250611,0.143500000,19410,19420,19400,19415
20250611,0.144000000,19415,19420,19405,19410
20250611,0.144500000,19415,19420,19400,19400
20250611,0.145000000,19400,19405,19380,19385
20250611,0.145500000,19390,19410,19385,19400
20250611,0.210000000,19435,19450,19370,19385
20250611,0.210500000,19385,19385,19355,19365
20250611,0.211000000,19365,19380,19355,19380
20250611,0.211500000,19375,19385,19375,19385
20250611,0.212000000,19385,19395,19380,19390
20250611,0.212500000,19395,19400,19385,19395
20250611,0.213000000,19400,19400,19360,19370
20250611,0.213500000,19370,19385,19370,19370
20250611,0.214000000,19375,19385,19370,19380
20250611,0.214500000,19380,19400,19380,19395
20250611,0.215000000,19400,19400,19380,19390
20250611,0.215500000,19395,19400,19385,19395
20250611,0.220000000,19400,19425,19390,19410
20250611,0.220500000,19410,19415,19400,19405
20250611,0.221000000,19400,19410,19395,19400
