date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2015-07-21,002192,25.12,26.5,26.6,24.85,64191,165588554.0,6.89,4.29,1.09,5.61
2015-07-22,002192,26.32,27.4,27.81,26.2,63554,171529210.0,6.08,3.4,0.9,5.55
2015-07-23,002192,28.2,28.77,28.77,27.4,41958,118950271.0,5.0,5.0,1.37,3.67
2015-07-24,002192,29.99,29.89,30.21,29.01,70134,210754384.0,4.17,3.89,1.12,6.13
2015-07-27,002192,28.8,28.4,30.38,28.4,53578,155740773.0,6.62,-4.98,-1.49,4.68
2015-07-28,002192,26.98,26.98,27.5,26.98,33312,90036231.0,1.83,-5.0,-1.42,2.91
2015-07-29,002192,26.21,26.8,27.18,25.63,46876,122448144.0,5.74,-0.67,-0.18,4.1
2015-07-30,002192,26.6,25.46,27.8,25.46,45434,121184994.0,8.73,-5.0,-1.34,3.97
2015-07-31,002192,24.19,24.19,25.19,24.19,39855,96946892.0,3.93,-4.99,-1.27,3.48
2015-08-03,002192,23.55,22.98,23.55,22.98,9819,22626076.0,2.36,-5.0,-1.21,0.86
2015-08-04,002192,22.0,24.1,24.1,21.83,76521,172649662.0,9.88,4.87,1.12,6.69
2015-08-05,002192,24.27,24.54,25.31,23.67,65237,161077172.0,6.8,1.83,0.44,5.7
2015-08-06,002192,23.99,25.77,25.77,23.7,22840,57686631.0,8.44,5.01,1.23,2.0
2015-08-07,002192,27.06,27.06,27.06,26.11,79617,213596020.0,3.69,5.01,1.29,6.96
2015-08-10,002192,27.4,27.71,28.18,26.48,75167,206957735.0,6.28,2.4,0.65,6.57
2015-08-11,002192,27.68,27.9,28.78,27.32,69604,195794277.0,5.27,0.69,0.19,6.08
2015-08-12,002192,27.27,26.51,28.19,26.51,47648,130188127.0,6.02,-4.98,-1.39,4.16
2015-08-13,002192,26.49,27.18,27.32,26.0,44718,119620718.0,4.98,2.53,0.67,3.91
2015-08-14,002192,27.11,28.54,28.54,27.11,62864,177065632.0,5.26,5.0,1.36,5.49
2015-08-17,002192,28.39,29.97,29.97,28.2,60045,176178678.0,6.2,5.01,1.43,5.25
2015-08-18,002192,30.66,28.47,30.69,28.47,62141,183453496.0,7.41,-5.01,-1.5,5.43
2015-08-19,002192,27.05,27.65,28.19,27.05,68868,187474339.0,4.0,-2.88,-0.82,6.02
2015-08-20,002192,28.0,26.62,28.0,26.55,33214,90578208.0,5.24,-3.73,-1.03,2.9
2015-08-21,002192,25.57,25.29,25.98,25.29,30165,76585545.0,2.59,-5.0,-1.33,2.64
