date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2015-07-21,002016,11.44,12.01,12.28,11.2,192470,227889401.0,9.35,3.98,0.46,2.98
2015-07-22,002016,11.8,11.9,12.18,11.5,175719,208151424.0,5.66,-0.92,-0.11,2.72
2015-07-23,002016,11.89,12.52,12.6,11.76,281679,345772944.0,7.06,5.21,0.62,4.36
2015-07-24,002016,12.4,11.99,12.9,11.9,306485,383380784.0,7.99,-4.23,-0.53,4.74
2015-07-27,002016,11.6,10.79,11.93,10.79,169521,192560004.0,9.51,-10.01,-1.2,2.62
2015-07-28,002016,9.74,9.71,10.53,9.71,235993,233413551.0,7.6,-10.01,-1.08,3.65
2015-07-29,002016,9.98,10.25,10.27,9.06,205349,198545448.0,12.46,5.56,0.54,3.18
2015-07-30,002016,10.1,9.55,10.35,9.55,168739,170075365.0,7.8,-6.83,-0.7,2.61
2015-07-31,002016,9.31,9.5,9.82,9.11,102689,97511868.0,7.43,-0.52,-0.05,1.59
2015-08-03,002016,9.29,8.69,9.42,8.55,130980,115892663.0,9.16,-8.53,-0.81,2.03
2015-08-04,002016,8.75,9.45,9.45,8.75,144624,131884010.0,8.06,8.75,0.76,2.24
2015-08-05,002016,9.45,9.7,9.82,9.16,159089,152766888.0,6.98,2.65,0.25,2.46
2015-08-06,002016,9.39,9.59,9.73,9.35,81343,77386084.0,3.92,-1.13,-0.11,1.26
2015-08-07,002016,9.66,10.01,10.07,9.63,136021,134402768.0,4.59,4.38,0.42,2.11
2015-08-10,002016,10.1,10.6,10.69,9.89,177407,183590419.0,7.99,5.89,0.59,2.75
2015-08-11,002016,10.85,10.85,11.35,10.8,213132,234917476.0,5.19,2.36,0.25,3.3
2015-08-12,002016,10.6,11.33,11.89,10.58,278085,314940656.0,12.07,4.42,0.48,4.3
2015-08-13,002016,11.28,11.66,11.73,11.11,188777,216174839.0,5.47,2.91,0.33,2.92
2015-08-14,002016,11.86,12.19,12.6,11.86,229572,281251536.0,6.35,4.55,0.53,3.55
2015-08-17,002016,12.32,12.25,12.45,11.91,159847,195102044.0,4.43,0.49,0.06,2.47
2015-08-18,002016,12.32,11.03,12.48,11.03,236661,272577584.0,11.84,-9.96,-1.22,3.66
2015-08-19,002016,10.97,11.06,11.48,10.19,161233,173451147.0,11.7,0.27,0.03,2.5
2015-08-20,002016,11.0,10.7,11.15,10.67,130669,141917685.0,4.34,-3.25,-0.36,2.02
2015-08-21,002016,10.23,9.66,10.63,9.63,181923,180842079.0,9.35,-9.72,-1.04,2.82
2015-08-24,002016,9.0,8.69,9.13,8.69,123041,107735135.0,4.55,-10.04,-0.97,1.9
2015-08-25,002016,7.82,7.82,8.1,7.82,108384,85115639.0,3.22,-10.01,-0.87,1.68
2015-08-26,002016,7.62,7.04,8.17,7.04,281671,208548634.0,14.45,-9.97,-0.78,4.36
2015-08-27,002016,7.29,7.42,7.5,6.75,207189,149032805.0,10.65,5.4,0.38,3.21
2015-08-28,002016,7.55,7.99,7.99,7.5,211593,162882948.0,6.6,7.68,0.57,3.27
2015-08-31,002016,7.94,7.43,7.94,7.32,143431,108911063.0,7.76,-7.01,-0.56,2.22
2015-09-01,002016,7.2,6.69,7.45,6.69,199285,139154510.0,10.23,-9.96,-0.74,3.08
2015-09-02,002016,6.15,6.31,6.85,6.08,197993,127060708.0,11.51,-5.68,-0.38,3.06
