date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2015-07-21,600403,7.25,7.36,7.45,7.1,117240,85271337.0,4.76,0.0,0.0,0.49
2015-07-22,600403,7.3,7.38,7.48,7.13,104275,76261910.0,4.76,0.27,0.02,0.44
2015-07-23,600403,7.38,7.69,7.7,7.28,147478,110614606.0,5.69,4.2,0.31,0.62
2015-07-24,600403,7.96,7.59,8.1,7.56,243400,190630092.0,7.02,-1.3,-0.1,1.02
2015-07-27,600403,7.35,6.83,7.55,6.83,131279,94267878.0,9.49,-10.01,-0.76,0.55
2015-07-28,600403,6.28,7.07,7.19,6.21,188258,126409415.0,14.35,3.51,0.24,0.79
2015-07-29,600403,6.98,7.38,7.4,6.98,86013,61045594.0,5.94,4.38,0.31,0.36
2015-07-30,600403,7.2,7.05,7.44,6.95,71654,51974989.0,6.64,-4.47,-0.33,0.3
2015-07-31,600403,7.0,7.12,7.16,6.9,47631,33488467.0,3.69,0.99,0.07,0.2
2015-08-03,600403,7.29,7.7,7.79,7.03,122837,90423574.0,10.67,8.15,0.58,0.51
2015-08-04,600403,7.68,7.82,7.96,7.41,154455,118784809.0,7.14,1.56,0.12,0.65
2015-08-05,600403,7.88,7.53,7.99,7.51,103529,80276676.0,6.14,-3.71,-0.29,0.43
2015-08-06,600403,7.5,7.62,7.8,7.36,67231,51210966.0,5.84,1.2,0.09,0.28
2015-08-07,600403,7.62,7.7,7.79,7.53,81549,62568112.0,3.41,1.05,0.08,0.34
2015-08-10,600403,7.7,7.94,8.1,7.65,132802,105110151.0,5.84,3.12,0.24,0.56
2015-08-11,600403,7.94,7.9,8.06,7.84,108198,86035832.0,2.77,-0.5,-0.04,0.45
2015-08-12,600403,7.84,7.91,8.08,7.71,97689,76824956.0,4.68,0.13,0.01,0.41
2015-08-13,600403,7.85,7.94,7.95,7.68,77737,61012730.0,3.41,0.38,0.03,0.33
2015-08-14,600403,8.02,7.92,8.25,7.88,97311,78369654.0,4.66,-0.25,-0.02,0.41
2015-08-17,600403,7.8,8.1,8.12,7.62,115156,90585521.0,6.31,2.27,0.18,0.48
2015-08-18,600403,8.09,7.29,8.09,7.29,106413,81806089.0,9.88,-10.0,-0.81,0.45
2015-08-19,600403,6.9,7.37,7.45,6.76,82065,58781407.0,9.47,1.1,0.08,0.34
2015-08-20,600403,7.21,7.01,7.39,6.95,55981,40463133.0,5.97,-4.88,-0.36,0.23
2015-08-21,600403,6.86,6.56,7.02,6.45,55779,37657127.0,8.13,-6.42,-0.45,0.23
2015-08-24,600403,6.25,5.9,6.3,5.9,67505,40408196.0,6.1,-10.06,-0.66,0.28
2015-08-25,600403,5.39,5.31,5.65,5.31,59352,32076722.0,5.76,-10.0,-0.59,0.25
2015-08-26,600403,5.39,5.11,5.5,4.93,77498,41351748.0,10.73,-3.77,-0.2,0.32
2015-08-27,600403,5.2,5.44,5.62,5.11,58777,31209384.0,9.98,6.46,0.33,0.25
2015-08-28,600403,5.49,5.81,5.83,5.41,74114,41348812.0,7.72,6.8,0.37,0.31
2015-08-31,600403,5.79,5.53,5.79,5.49,49230,27464723.0,5.16,-4.82,-0.28,0.21
2015-09-01,600403,5.52,5.25,5.55,5.16,52965,28192098.0,7.05,-5.06,-0.28,0.22
2015-09-02,600403,5.08,5.13,5.36,4.81,43212,22344283.0,10.48,-2.29,-0.12,0.18
2015-09-07,600403,5.2,5.22,5.36,5.18,36326,19162204.0,3.51,1.75,0.09,0.15
2015-09-08,600403,5.24,5.41,5.45,5.1,40940,21586649.0,6.7,3.64,0.19,0.17
2015-09-09,600403,5.41,5.6,5.66,5.4,67141,37285761.0,4.81,3.51,0.19,0.28
2015-09-10,600403,5.52,5.52,5.59,5.41,44131,24261048.0,3.21,-1.43,-0.08,0.18
2015-09-11,600403,5.48,5.51,5.53,5.4,35493,19420196.0,2.36,-0.18,-0.01,0.15
2015-09-14,600403,5.53,4.98,5.59,4.96,49679,26201708.0,11.43,-9.62,-0.53,0.21
2015-09-15,600403,4.83,4.53,4.98,4.52,60053,28396435.0,9.24,-9.04,-0.45,0.25
2015-09-16,600403,4.55,4.98,4.98,4.55,55068,26178083.0,9.49,9.93,0.45,0.23
2015-09-17,600403,5.08,5.32,5.48,4.78,149444,79696541.0,14.06,6.83,0.34,0.63
2015-09-18,600403,5.28,5.85,5.85,5.24,175113,98353846.0,11.47,9.96,0.53,0.73
2015-09-21,600403,5.8,5.73,6.15,5.6,248566,144331418.0,9.4,-2.05,-0.12,1.04
2015-09-22,600403,5.67,5.65,5.75,5.46,173016,96511987.0,5.06,-1.4,-0.08,0.72
