date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2015-07-21,600789,11.75,12.37,12.49,11.5,452968,550174096.0,8.26,3.17,0.38,7.79
2015-07-22,600789,12.38,12.41,12.51,11.83,453138,554756736.0,5.5,0.32,0.04,7.79
2015-07-23,600789,12.45,13.2,13.2,12.31,573929,742016752.0,7.17,6.37,0.79,9.87
2015-07-24,600789,13.84,13.59,14.31,13.05,769665,1062114960.0,9.55,2.95,0.39,13.23
2015-07-27,600789,13.09,12.23,13.85,12.23,533902,705936416.0,11.92,-10.01,-1.36,9.18
2015-07-28,600789,11.2,11.25,12.59,11.01,450890,516510592.0,12.92,-8.01,-0.98,7.75
2015-07-29,600789,11.6,12.22,12.35,10.81,395416,453605136.0,13.69,8.62,0.97,6.8
2015-07-30,600789,12.09,11.88,12.88,11.8,488422,605575936.0,8.84,-2.78,-0.34,8.4
2015-07-31,600789,11.62,11.4,12.09,10.99,305526,357517360.0,9.26,-4.04,-0.48,5.25
2015-08-03,600789,11.0,10.29,11.28,10.26,293069,311168384.0,8.95,-9.74,-1.11,5.04
2015-08-04,600789,10.41,11.32,11.32,10.37,308428,334934816.0,9.23,10.01,1.03,5.3
2015-08-05,600789,11.33,12.45,12.45,11.2,499202,604822896.0,11.04,9.98,1.13,8.58
2015-08-06,600789,12.59,13.4,13.67,12.37,1018925,1313848992.0,10.44,7.63,0.95,17.52
2015-08-07,600789,12.95,13.65,13.74,12.68,949880,1253847072.0,7.91,1.87,0.25,16.33
2015-08-10,600789,13.5,14.08,14.5,13.31,872619,1210417808.0,8.72,3.15,0.43,15.0
2015-08-11,600789,14.0,13.64,14.08,13.43,696023,959583792.0,4.62,-3.13,-0.44,11.97
2015-08-12,600789,13.41,13.24,13.56,13.07,440147,584963840.0,3.59,-2.93,-0.4,7.57
2015-08-13,600789,13.18,13.74,13.75,13.1,415301,561194416.0,4.91,3.78,0.5,7.14
2015-08-14,600789,13.87,15.11,15.11,13.78,1125637,1649799776.0,9.68,9.97,1.37,19.35
2015-08-17,600789,14.3,14.9,15.15,14.22,914280,1343690128.0,6.15,-1.39,-0.21,15.72
2015-08-18,600789,14.71,13.41,15.75,13.41,831084,1226344704.0,15.7,-10.0,-1.49,14.29
2015-08-19,600789,12.83,14.48,14.5,12.1,626438,837121840.0,17.9,7.98,1.07,10.77
2015-08-20,600789,14.01,13.53,14.49,13.33,468687,654855008.0,8.01,-6.56,-0.95,8.06
2015-08-21,600789,13.12,12.74,13.72,12.25,361197,469690672.0,10.86,-5.84,-0.79,6.21
2015-08-24,600789,12.04,11.47,12.36,11.47,279222,323754928.0,6.99,-9.97,-1.27,4.8
2015-08-25,600789,10.32,10.32,10.68,10.32,233296,241687618.0,3.14,-10.03,-1.15,4.01
2015-08-26,600789,10.2,9.29,10.74,9.29,451462,447620432.0,14.05,-9.98,-1.03,7.76
2015-08-27,600789,9.51,9.9,10.0,8.5,460733,430266752.0,16.15,6.57,0.61,7.92
2015-08-28,600789,9.98,10.76,10.8,9.72,499189,511126128.0,10.91,8.69,0.86,8.58
2015-08-31,600789,10.59,10.6,11.29,10.14,483284,516932352.0,10.69,-1.49,-0.16,8.31
2015-09-01,600789,10.25,9.54,10.45,9.54,309465,305395584.0,8.58,-10.0,-1.06,5.32
2015-09-02,600789,8.6,8.59,9.87,8.59,343992,310939504.0,13.42,-9.96,-0.95,5.91
2015-09-07,600789,8.6,8.77,9.18,8.6,259746,231411303.0,6.75,2.1,0.18,4.47
2015-09-08,600789,8.75,9.6,9.63,8.61,275493,250671132.0,11.63,9.46,0.83,4.74
2015-09-09,600789,9.64,10.5,10.55,9.61,434403,436008512.0,9.79,9.38,0.9,7.47
2015-09-10,600789,10.22,9.91,10.42,9.88,373285,377767696.0,5.14,-5.62,-0.59,6.42
2015-09-11,600789,9.97,10.68,10.85,9.94,529611,553844896.0,9.18,7.77,0.77,9.11
2015-09-14,600789,10.47,9.67,11.22,9.62,661915,696320192.0,14.98,-9.46,-1.01,11.38
2015-09-15,600789,9.07,8.7,9.49,8.7,393095,353325872.0,8.17,-10.03,-0.97,6.76
2015-09-16,600789,8.85,9.57,9.57,8.7,367858,335475984.0,10.0,10.0,0.87,6.33
2015-09-17,600789,9.59,9.53,10.27,9.47,479384,469994320.0,8.36,-0.42,-0.04,8.24
2015-09-18,600789,9.78,10.02,10.18,9.66,444046,442437360.0,5.46,5.14,0.49,7.64
2015-09-21,600789,9.72,10.4,10.49,9.68,478421,482904928.0,8.08,3.79,0.38,8.23
2015-09-22,600789,10.4,10.39,10.98,10.02,575541,601654624.0,9.23,-0.1,-0.01,9.9
2015-09-23,600789,10.0,10.04,10.44,9.93,363340,368572688.0,4.91,-3.37,-0.35,6.25
2015-09-24,600789,10.14,10.28,10.4,10.01,267525,272798032.0,3.88,2.39,0.24,4.6
2015-09-25,600789,10.2,9.64,10.31,9.4,296096,292675696.0,8.85,-6.23,-0.64,5.09
2015-09-28,600789,9.79,9.89,9.98,9.48,182954,178841449.0,5.19,2.59,0.25,3.15
2015-09-29,600789,9.61,9.53,9.74,9.42,169458,162670625.0,3.24,-3.64,-0.36,2.91
2015-09-30,600789,9.69,9.69,9.89,9.51,167667,162478407.0,3.99,1.68,0.16,2.88
2015-10-08,600789,10.08,10.24,10.4,9.98,301303,307137424.0,4.33,5.68,0.55,5.18
2015-10-09,600789,10.7,10.41,10.89,10.38,467249,491815952.0,4.98,1.66,0.17,8.03
2015-10-12,600789,10.38,10.99,11.14,10.1,535174,577954864.0,9.99,5.57,0.58,9.2
2015-10-13,600789,10.82,11.08,11.15,10.69,437034,476694768.0,4.19,0.82,0.09,7.51
2015-10-14,600789,10.95,11.82,12.19,10.79,874765,1004970160.0,12.64,6.68,0.74,15.04
2015-10-15,600789,11.51,12.02,12.14,11.41,726400,856435072.0,6.18,1.69,0.2,12.49
2015-10-16,600789,12.1,11.92,12.1,11.6,528513,627198976.0,4.16,-0.83,-0.1,9.09
